"","n0_j_bin","n0_y_bin","n0_a_bin","condition","decision","mortalityType","0-162.5","162.5-325","325-487.5","487.5-650"
"1483","87.5-131.25","0-12.5","75-100",1,7,1,1,0,0,0
"1484","87.5-131.25","0-12.5","75-100",1,7,2,1,0,0,0
"1485","87.5-131.25","0-12.5","75-100",2,1,1,1,0,0,0
"1486","87.5-131.25","0-12.5","75-100",2,1,2,0.995215311004785,0.00478468899521531,0,0
"1487","87.5-131.25","0-12.5","75-100",2,2,1,0.995798319327731,0.00420168067226891,0,0
"1488","87.5-131.25","0-12.5","75-100",2,2,2,0.995495495495496,0.0045045045045045,0,0
"1489","87.5-131.25","0-12.5","75-100",2,3,1,1,0,0,0
"1490","87.5-131.25","0-12.5","75-100",2,3,2,1,0,0,0
"1491","87.5-131.25","0-12.5","75-100",2,4,1,1,0,0,0
"1492","87.5-131.25","0-12.5","75-100",2,4,2,1,0,0,0
"1493","87.5-131.25","0-12.5","75-100",2,5,1,1,0,0,0
"1494","87.5-131.25","0-12.5","75-100",2,5,2,0.9957805907173,0.00421940928270042,0,0
"1495","87.5-131.25","0-12.5","75-100",2,6,1,1,0,0,0
"1496","87.5-131.25","0-12.5","75-100",2,6,2,1,0,0,0
"1497","87.5-131.25","0-12.5","75-100",2,7,1,1,0,0,0
"1498","87.5-131.25","0-12.5","75-100",2,7,2,1,0,0,0
"1499","87.5-131.25","0-12.5","75-100",3,1,1,0,0.995238095238095,0.00476190476190476,0
"1500","87.5-131.25","0-12.5","75-100",3,1,2,0,0.984293193717278,0.0157068062827225,0
"1501","87.5-131.25","0-12.5","75-100",3,2,1,0,0.985781990521327,0.014218009478673,0
"1502","87.5-131.25","0-12.5","75-100",3,2,2,0,1,0,0
"1503","87.5-131.25","0-12.5","75-100",3,3,1,0,1,0,0
"1504","87.5-131.25","0-12.5","75-100",3,3,2,0,1,0,0
"1505","87.5-131.25","0-12.5","75-100",3,4,1,0,1,0,0
"1506","87.5-131.25","0-12.5","75-100",3,4,2,0,0.995762711864407,0.00423728813559322,0
"1507","87.5-131.25","0-12.5","75-100",3,5,1,0,1,0,0
"1508","87.5-131.25","0-12.5","75-100",3,5,2,0,0.989247311827957,0.010752688172043,0
"1509","87.5-131.25","0-12.5","75-100",3,6,1,0.00985221674876847,0.990147783251232,0,0
"1510","87.5-131.25","0-12.5","75-100",3,6,2,0,0.986784140969163,0.013215859030837,0
"1511","87.5-131.25","0-12.5","75-100",3,7,1,0,1,0,0
"1512","87.5-131.25","0-12.5","75-100",3,7,2,0,0.995348837209302,0.00465116279069767,0
"1513","87.5-131.25","12.5-25","0-25",1,1,1,1,0,0,0
"1514","87.5-131.25","12.5-25","0-25",1,1,2,1,0,0,0
"1515","87.5-131.25","12.5-25","0-25",1,2,1,1,0,0,0
"1516","87.5-131.25","12.5-25","0-25",1,2,2,1,0,0,0
"1517","87.5-131.25","12.5-25","0-25",1,3,1,1,0,0,0
"1518","87.5-131.25","12.5-25","0-25",1,3,2,1,0,0,0
"1519","87.5-131.25","12.5-25","0-25",1,4,1,1,0,0,0
"1520","87.5-131.25","12.5-25","0-25",1,4,2,1,0,0,0
"1521","87.5-131.25","12.5-25","0-25",1,5,1,1,0,0,0
"1522","87.5-131.25","12.5-25","0-25",1,5,2,1,0,0,0
"1523","87.5-131.25","12.5-25","0-25",1,6,1,1,0,0,0
"1524","87.5-131.25","12.5-25","0-25",1,6,2,1,0,0,0
"1525","87.5-131.25","12.5-25","0-25",1,7,1,1,0,0,0
"1526","87.5-131.25","12.5-25","0-25",1,7,2,1,0,0,0
"1527","87.5-131.25","12.5-25","0-25",2,1,1,1,0,0,0
"1528","87.5-131.25","12.5-25","0-25",2,1,2,1,0,0,0
"1529","87.5-131.25","12.5-25","0-25",2,2,1,1,0,0,0
"1530","87.5-131.25","12.5-25","0-25",2,2,2,1,0,0,0
"1531","87.5-131.25","12.5-25","0-25",2,3,1,1,0,0,0
"1532","87.5-131.25","12.5-25","0-25",2,3,2,1,0,0,0
"1533","87.5-131.25","12.5-25","0-25",2,4,1,1,0,0,0
"1534","87.5-131.25","12.5-25","0-25",2,4,2,1,0,0,0
"1535","87.5-131.25","12.5-25","0-25",2,5,1,1,0,0,0
"1536","87.5-131.25","12.5-25","0-25",2,5,2,1,0,0,0
"1537","87.5-131.25","12.5-25","0-25",2,6,1,1,0,0,0
"1538","87.5-131.25","12.5-25","0-25",2,6,2,1,0,0,0
"1539","87.5-131.25","12.5-25","0-25",2,7,1,1,0,0,0
"1540","87.5-131.25","12.5-25","0-25",2,7,2,1,0,0,0
"1541","87.5-131.25","12.5-25","0-25",3,1,1,0.742616033755274,0.257383966244726,0,0
"1542","87.5-131.25","12.5-25","0-25",3,1,2,0.727272727272727,0.272727272727273,0,0
"1543","87.5-131.25","12.5-25","0-25",3,2,1,0.833333333333333,0.166666666666667,0,0
"1544","87.5-131.25","12.5-25","0-25",3,2,2,0.695278969957081,0.304721030042918,0,0
"1545","87.5-131.25","12.5-25","0-25",3,3,1,0.860986547085202,0.139013452914798,0,0
"1546","87.5-131.25","12.5-25","0-25",3,3,2,0.716814159292035,0.283185840707965,0,0
"1547","87.5-131.25","12.5-25","0-25",3,4,1,0.796208530805687,0.203791469194313,0,0
"1548","87.5-131.25","12.5-25","0-25",3,4,2,0.658878504672897,0.341121495327103,0,0
"1549","87.5-131.25","12.5-25","0-25",3,5,1,0.873563218390805,0.126436781609195,0,0
"1550","87.5-131.25","12.5-25","0-25",3,5,2,0.67948717948718,0.320512820512821,0,0
"1551","87.5-131.25","12.5-25","0-25",3,6,1,0.958847736625514,0.0411522633744856,0,0
"1552","87.5-131.25","12.5-25","0-25",3,6,2,0.644859813084112,0.355140186915888,0,0
"1553","87.5-131.25","12.5-25","0-25",3,7,1,0.692307692307692,0.307692307692308,0,0
"1554","87.5-131.25","12.5-25","0-25",3,7,2,0.720647773279352,0.279352226720648,0,0
"1555","87.5-131.25","12.5-25","25-50",1,1,1,1,0,0,0
"1556","87.5-131.25","12.5-25","25-50",1,1,2,1,0,0,0
"1557","87.5-131.25","12.5-25","25-50",1,2,1,1,0,0,0
"1558","87.5-131.25","12.5-25","25-50",1,2,2,1,0,0,0
"1559","87.5-131.25","12.5-25","25-50",1,3,1,1,0,0,0
"1560","87.5-131.25","12.5-25","25-50",1,3,2,1,0,0,0
"1561","87.5-131.25","12.5-25","25-50",1,4,1,1,0,0,0
"1562","87.5-131.25","12.5-25","25-50",1,4,2,1,0,0,0
"1563","87.5-131.25","12.5-25","25-50",1,5,1,1,0,0,0
"1564","87.5-131.25","12.5-25","25-50",1,5,2,1,0,0,0
"1565","87.5-131.25","12.5-25","25-50",1,6,1,1,0,0,0
"1566","87.5-131.25","12.5-25","25-50",1,6,2,1,0,0,0
"1567","87.5-131.25","12.5-25","25-50",1,7,1,1,0,0,0
"1568","87.5-131.25","12.5-25","25-50",1,7,2,1,0,0,0
"1569","87.5-131.25","12.5-25","25-50",2,1,1,1,0,0,0
"1570","87.5-131.25","12.5-25","25-50",2,1,2,1,0,0,0
"1571","87.5-131.25","12.5-25","25-50",2,2,1,1,0,0,0
"1572","87.5-131.25","12.5-25","25-50",2,2,2,1,0,0,0
"1573","87.5-131.25","12.5-25","25-50",2,3,1,1,0,0,0
"1574","87.5-131.25","12.5-25","25-50",2,3,2,1,0,0,0
"1575","87.5-131.25","12.5-25","25-50",2,4,1,1,0,0,0
"1576","87.5-131.25","12.5-25","25-50",2,4,2,1,0,0,0
"1577","87.5-131.25","12.5-25","25-50",2,5,1,1,0,0,0
"1578","87.5-131.25","12.5-25","25-50",2,5,2,1,0,0,0
"1579","87.5-131.25","12.5-25","25-50",2,6,1,1,0,0,0
"1580","87.5-131.25","12.5-25","25-50",2,6,2,1,0,0,0
"1581","87.5-131.25","12.5-25","25-50",2,7,1,1,0,0,0
"1582","87.5-131.25","12.5-25","25-50",2,7,2,1,0,0,0
"1583","87.5-131.25","12.5-25","25-50",3,1,1,0.188841201716738,0.811158798283262,0,0
"1584","87.5-131.25","12.5-25","25-50",3,1,2,0.140096618357488,0.859903381642512,0,0
"1585","87.5-131.25","12.5-25","25-50",3,2,1,0.223214285714286,0.776785714285714,0,0
"1586","87.5-131.25","12.5-25","25-50",3,2,2,0.126696832579186,0.873303167420814,0,0
"1587","87.5-131.25","12.5-25","25-50",3,3,1,0.32618025751073,0.67381974248927,0,0
"1588","87.5-131.25","12.5-25","25-50",3,3,2,0.178899082568807,0.821100917431193,0,0
"1589","87.5-131.25","12.5-25","25-50",3,4,1,0.224899598393574,0.775100401606426,0,0
"1590","87.5-131.25","12.5-25","25-50",3,4,2,0.144144144144144,0.855855855855856,0,0
"1591","87.5-131.25","12.5-25","25-50",3,5,1,0.377880184331797,0.622119815668203,0,0
"1592","87.5-131.25","12.5-25","25-50",3,5,2,0.0958904109589041,0.904109589041096,0,0
"1593","87.5-131.25","12.5-25","25-50",3,6,1,0.529166666666667,0.470833333333333,0,0
"1594","87.5-131.25","12.5-25","25-50",3,6,2,0.126903553299492,0.873096446700508,0,0
"1595","87.5-131.25","12.5-25","25-50",3,7,1,0.115384615384615,0.884615384615385,0,0
"1596","87.5-131.25","12.5-25","25-50",3,7,2,0.147959183673469,0.852040816326531,0,0
"1597","87.5-131.25","12.5-25","50-75",1,1,1,1,0,0,0
"1598","87.5-131.25","12.5-25","50-75",1,1,2,1,0,0,0
"1599","87.5-131.25","12.5-25","50-75",1,2,1,1,0,0,0
"1600","87.5-131.25","12.5-25","50-75",1,2,2,1,0,0,0
"1601","87.5-131.25","12.5-25","50-75",1,3,1,1,0,0,0
"1602","87.5-131.25","12.5-25","50-75",1,3,2,1,0,0,0
"1603","87.5-131.25","12.5-25","50-75",1,4,1,1,0,0,0
"1604","87.5-131.25","12.5-25","50-75",1,4,2,1,0,0,0
"1605","87.5-131.25","12.5-25","50-75",1,5,1,1,0,0,0
"1606","87.5-131.25","12.5-25","50-75",1,5,2,1,0,0,0
"1607","87.5-131.25","12.5-25","50-75",1,6,1,1,0,0,0
"1608","87.5-131.25","12.5-25","50-75",1,6,2,1,0,0,0
"1609","87.5-131.25","12.5-25","50-75",1,7,1,1,0,0,0
"1610","87.5-131.25","12.5-25","50-75",1,7,2,1,0,0,0
"1611","87.5-131.25","12.5-25","50-75",2,1,1,1,0,0,0
"1612","87.5-131.25","12.5-25","50-75",2,1,2,1,0,0,0
"1613","87.5-131.25","12.5-25","50-75",2,2,1,1,0,0,0
"1614","87.5-131.25","12.5-25","50-75",2,2,2,1,0,0,0
"1615","87.5-131.25","12.5-25","50-75",2,3,1,1,0,0,0
"1616","87.5-131.25","12.5-25","50-75",2,3,2,1,0,0,0
"1617","87.5-131.25","12.5-25","50-75",2,4,1,1,0,0,0
"1618","87.5-131.25","12.5-25","50-75",2,4,2,1,0,0,0
"1619","87.5-131.25","12.5-25","50-75",2,5,1,1,0,0,0
"1620","87.5-131.25","12.5-25","50-75",2,5,2,1,0,0,0
"1621","87.5-131.25","12.5-25","50-75",2,6,1,1,0,0,0
"1622","87.5-131.25","12.5-25","50-75",2,6,2,1,0,0,0
"1623","87.5-131.25","12.5-25","50-75",2,7,1,1,0,0,0
"1624","87.5-131.25","12.5-25","50-75",2,7,2,1,0,0,0
"1625","87.5-131.25","12.5-25","50-75",3,1,1,0,1,0,0
"1626","87.5-131.25","12.5-25","50-75",3,1,2,0.00380228136882129,0.996197718631179,0,0
"1627","87.5-131.25","12.5-25","50-75",3,2,1,0.00862068965517241,0.991379310344828,0,0
"1628","87.5-131.25","12.5-25","50-75",3,2,2,0,1,0,0
"1629","87.5-131.25","12.5-25","50-75",3,3,1,0.0220264317180617,0.977973568281938,0,0
"1630","87.5-131.25","12.5-25","50-75",3,3,2,0,1,0,0
"1631","87.5-131.25","12.5-25","50-75",3,4,1,0.00865800865800866,0.991341991341991,0,0
"1632","87.5-131.25","12.5-25","50-75",3,4,2,0,1,0,0
"1633","87.5-131.25","12.5-25","50-75",3,5,1,0.0355555555555556,0.964444444444444,0,0
"1634","87.5-131.25","12.5-25","50-75",3,5,2,0.00947867298578199,0.990521327014218,0,0
"1635","87.5-131.25","12.5-25","50-75",3,6,1,0.0695652173913043,0.930434782608696,0,0
"1636","87.5-131.25","12.5-25","50-75",3,6,2,0.00829875518672199,0.991701244813278,0,0
"1637","87.5-131.25","12.5-25","50-75",3,7,1,0.00512820512820513,0.98974358974359,0.00512820512820513,0
"1638","87.5-131.25","12.5-25","50-75",3,7,2,0.00467289719626168,0.995327102803738,0,0
"1639","87.5-131.25","12.5-25","75-100",1,1,1,1,0,0,0
"1640","87.5-131.25","12.5-25","75-100",1,1,2,1,0,0,0
"1641","87.5-131.25","12.5-25","75-100",1,2,1,1,0,0,0
"1642","87.5-131.25","12.5-25","75-100",1,2,2,1,0,0,0
"1643","87.5-131.25","12.5-25","75-100",1,3,1,1,0,0,0
"1644","87.5-131.25","12.5-25","75-100",1,3,2,1,0,0,0
"1645","87.5-131.25","12.5-25","75-100",1,4,1,1,0,0,0
"1646","87.5-131.25","12.5-25","75-100",1,4,2,1,0,0,0
"1647","87.5-131.25","12.5-25","75-100",1,5,1,1,0,0,0
"1648","87.5-131.25","12.5-25","75-100",1,5,2,1,0,0,0
"1649","87.5-131.25","12.5-25","75-100",1,6,1,1,0,0,0
"1650","87.5-131.25","12.5-25","75-100",1,6,2,1,0,0,0
"1651","87.5-131.25","12.5-25","75-100",1,7,1,1,0,0,0
"1652","87.5-131.25","12.5-25","75-100",1,7,2,1,0,0,0
"1653","87.5-131.25","12.5-25","75-100",2,1,1,1,0,0,0
"1654","87.5-131.25","12.5-25","75-100",2,1,2,1,0,0,0
"1655","87.5-131.25","12.5-25","75-100",2,2,1,1,0,0,0
"1656","87.5-131.25","12.5-25","75-100",2,2,2,1,0,0,0
"1657","87.5-131.25","12.5-25","75-100",2,3,1,1,0,0,0
"1658","87.5-131.25","12.5-25","75-100",2,3,2,1,0,0,0
"1659","87.5-131.25","12.5-25","75-100",2,4,1,1,0,0,0
"1660","87.5-131.25","12.5-25","75-100",2,4,2,0.995391705069124,0.00460829493087558,0,0
"1661","87.5-131.25","12.5-25","75-100",2,5,1,1,0,0,0
"1662","87.5-131.25","12.5-25","75-100",2,5,2,0.991561181434599,0.00843881856540084,0,0
"1663","87.5-131.25","12.5-25","75-100",2,6,1,1,0,0,0
"1664","87.5-131.25","12.5-25","75-100",2,6,2,1,0,0,0
"1665","87.5-131.25","12.5-25","75-100",2,7,1,0.99537037037037,0.00462962962962963,0,0
"1666","87.5-131.25","12.5-25","75-100",2,7,2,0.995535714285714,0.00446428571428571,0,0
"1667","87.5-131.25","12.5-25","75-100",3,1,1,0,0.981220657276995,0.0187793427230047,0
"1668","87.5-131.25","12.5-25","75-100",3,1,2,0,0.980295566502463,0.0197044334975369,0
"1669","87.5-131.25","12.5-25","75-100",3,2,1,0,1,0,0
"1670","87.5-131.25","12.5-25","75-100",3,2,2,0,0.980487804878049,0.0195121951219512,0
"1671","87.5-131.25","12.5-25","75-100",3,3,1,0,1,0,0
"1672","87.5-131.25","12.5-25","75-100",3,3,2,0,0.985915492957746,0.0140845070422535,0
"1673","87.5-131.25","12.5-25","75-100",3,4,1,0,1,0,0
"1674","87.5-131.25","12.5-25","75-100",3,4,2,0,0.983606557377049,0.0163934426229508,0
"1675","87.5-131.25","12.5-25","75-100",3,5,1,0,1,0,0
"1676","87.5-131.25","12.5-25","75-100",3,5,2,0,0.976635514018692,0.0233644859813084,0
"1677","87.5-131.25","12.5-25","75-100",3,6,1,0.004149377593361,0.995850622406639,0,0
"1678","87.5-131.25","12.5-25","75-100",3,6,2,0,0.966019417475728,0.0339805825242718,0
"1679","87.5-131.25","12.5-25","75-100",3,7,1,0,0.982532751091703,0.0174672489082969,0
"1680","87.5-131.25","12.5-25","75-100",3,7,2,0,0.991031390134529,0.00896860986547085,0
"1681","87.5-131.25","25-37.5","0-25",1,1,1,1,0,0,0
"1682","87.5-131.25","25-37.5","0-25",1,1,2,1,0,0,0
"1683","87.5-131.25","25-37.5","0-25",1,2,1,1,0,0,0
"1684","87.5-131.25","25-37.5","0-25",1,2,2,1,0,0,0
"1685","87.5-131.25","25-37.5","0-25",1,3,1,1,0,0,0
"1686","87.5-131.25","25-37.5","0-25",1,3,2,1,0,0,0
"1687","87.5-131.25","25-37.5","0-25",1,4,1,1,0,0,0
"1688","87.5-131.25","25-37.5","0-25",1,4,2,1,0,0,0
"1689","87.5-131.25","25-37.5","0-25",1,5,1,1,0,0,0
"1690","87.5-131.25","25-37.5","0-25",1,5,2,1,0,0,0
"1691","87.5-131.25","25-37.5","0-25",1,6,1,1,0,0,0
"1692","87.5-131.25","25-37.5","0-25",1,6,2,1,0,0,0
"1693","87.5-131.25","25-37.5","0-25",1,7,1,1,0,0,0
"1694","87.5-131.25","25-37.5","0-25",1,7,2,1,0,0,0
"1695","87.5-131.25","25-37.5","0-25",2,1,1,1,0,0,0
"1696","87.5-131.25","25-37.5","0-25",2,1,2,1,0,0,0
"1697","87.5-131.25","25-37.5","0-25",2,2,1,1,0,0,0
"1698","87.5-131.25","25-37.5","0-25",2,2,2,1,0,0,0
"1699","87.5-131.25","25-37.5","0-25",2,3,1,1,0,0,0
"1700","87.5-131.25","25-37.5","0-25",2,3,2,1,0,0,0
"1701","87.5-131.25","25-37.5","0-25",2,4,1,1,0,0,0
"1702","87.5-131.25","25-37.5","0-25",2,4,2,1,0,0,0
"1703","87.5-131.25","25-37.5","0-25",2,5,1,1,0,0,0
"1704","87.5-131.25","25-37.5","0-25",2,5,2,1,0,0,0
"1705","87.5-131.25","25-37.5","0-25",2,6,1,1,0,0,0
"1706","87.5-131.25","25-37.5","0-25",2,6,2,1,0,0,0
"1707","87.5-131.25","25-37.5","0-25",2,7,1,1,0,0,0
"1708","87.5-131.25","25-37.5","0-25",2,7,2,1,0,0,0
"1709","87.5-131.25","25-37.5","0-25",3,1,1,0.511520737327189,0.488479262672811,0,0
"1710","87.5-131.25","25-37.5","0-25",3,1,2,0.449275362318841,0.550724637681159,0,0
"1711","87.5-131.25","25-37.5","0-25",3,2,1,0.639484978540773,0.360515021459227,0,0
"1712","87.5-131.25","25-37.5","0-25",3,2,2,0.439613526570048,0.560386473429952,0,0
"1713","87.5-131.25","25-37.5","0-25",3,3,1,0.705357142857143,0.294642857142857,0,0
"1714","87.5-131.25","25-37.5","0-25",3,3,2,0.450643776824034,0.549356223175966,0,0
"1715","87.5-131.25","25-37.5","0-25",3,4,1,0.645320197044335,0.354679802955665,0,0
"1716","87.5-131.25","25-37.5","0-25",3,4,2,0.478468899521531,0.521531100478469,0,0
"1717","87.5-131.25","25-37.5","0-25",3,5,1,0.702479338842975,0.297520661157025,0,0
"1718","87.5-131.25","25-37.5","0-25",3,5,2,0.451456310679612,0.548543689320388,0,0
"1719","87.5-131.25","25-37.5","0-25",3,6,1,0.85981308411215,0.14018691588785,0,0
"1720","87.5-131.25","25-37.5","0-25",3,6,2,0.475247524752475,0.524752475247525,0,0
"1721","87.5-131.25","25-37.5","0-25",3,7,1,0.489082969432314,0.510917030567686,0,0
"1722","87.5-131.25","25-37.5","0-25",3,7,2,0.463054187192118,0.536945812807882,0,0
"1723","87.5-131.25","25-37.5","25-50",1,1,1,1,0,0,0
"1724","87.5-131.25","25-37.5","25-50",1,1,2,1,0,0,0
"1725","87.5-131.25","25-37.5","25-50",1,2,1,1,0,0,0
"1726","87.5-131.25","25-37.5","25-50",1,2,2,1,0,0,0
"1727","87.5-131.25","25-37.5","25-50",1,3,1,1,0,0,0
"1728","87.5-131.25","25-37.5","25-50",1,3,2,1,0,0,0
"1729","87.5-131.25","25-37.5","25-50",1,4,1,1,0,0,0
"1730","87.5-131.25","25-37.5","25-50",1,4,2,1,0,0,0
"1731","87.5-131.25","25-37.5","25-50",1,5,1,1,0,0,0
"1732","87.5-131.25","25-37.5","25-50",1,5,2,1,0,0,0
"1733","87.5-131.25","25-37.5","25-50",1,6,1,1,0,0,0
"1734","87.5-131.25","25-37.5","25-50",1,6,2,1,0,0,0
"1735","87.5-131.25","25-37.5","25-50",1,7,1,1,0,0,0
"1736","87.5-131.25","25-37.5","25-50",1,7,2,1,0,0,0
"1737","87.5-131.25","25-37.5","25-50",2,1,1,1,0,0,0
"1738","87.5-131.25","25-37.5","25-50",2,1,2,1,0,0,0
"1739","87.5-131.25","25-37.5","25-50",2,2,1,1,0,0,0
"1740","87.5-131.25","25-37.5","25-50",2,2,2,1,0,0,0
"1741","87.5-131.25","25-37.5","25-50",2,3,1,1,0,0,0
"1742","87.5-131.25","25-37.5","25-50",2,3,2,1,0,0,0
"1743","87.5-131.25","25-37.5","25-50",2,4,1,1,0,0,0
"1744","87.5-131.25","25-37.5","25-50",2,4,2,1,0,0,0
"1745","87.5-131.25","25-37.5","25-50",2,5,1,1,0,0,0
"1746","87.5-131.25","25-37.5","25-50",2,5,2,1,0,0,0
"1747","87.5-131.25","25-37.5","25-50",2,6,1,1,0,0,0
"1748","87.5-131.25","25-37.5","25-50",2,6,2,1,0,0,0
"1749","87.5-131.25","25-37.5","25-50",2,7,1,1,0,0,0
"1750","87.5-131.25","25-37.5","25-50",2,7,2,1,0,0,0
"1751","87.5-131.25","25-37.5","25-50",3,1,1,0.0978723404255319,0.902127659574468,0,0
"1752","87.5-131.25","25-37.5","25-50",3,1,2,0.0418848167539267,0.958115183246073,0,0
"1753","87.5-131.25","25-37.5","25-50",3,2,1,0.0752212389380531,0.924778761061947,0,0
"1754","87.5-131.25","25-37.5","25-50",3,2,2,0.0382775119617225,0.961722488038278,0,0
"1755","87.5-131.25","25-37.5","25-50",3,3,1,0.121495327102804,0.878504672897196,0,0
"1756","87.5-131.25","25-37.5","25-50",3,3,2,0.0347826086956522,0.965217391304348,0,0
"1757","87.5-131.25","25-37.5","25-50",3,4,1,0.124401913875598,0.875598086124402,0,0
"1758","87.5-131.25","25-37.5","25-50",3,4,2,0.032258064516129,0.967741935483871,0,0
"1759","87.5-131.25","25-37.5","25-50",3,5,1,0.200854700854701,0.799145299145299,0,0
"1760","87.5-131.25","25-37.5","25-50",3,5,2,0.0240384615384615,0.975961538461538,0,0
"1761","87.5-131.25","25-37.5","25-50",3,6,1,0.303643724696356,0.696356275303644,0,0
"1762","87.5-131.25","25-37.5","25-50",3,6,2,0.0325581395348837,0.967441860465116,0,0
"1763","87.5-131.25","25-37.5","25-50",3,7,1,0.0309734513274336,0.969026548672566,0,0
"1764","87.5-131.25","25-37.5","25-50",3,7,2,0.0465116279069767,0.953488372093023,0,0
"1765","87.5-131.25","25-37.5","50-75",1,1,1,1,0,0,0
"1766","87.5-131.25","25-37.5","50-75",1,1,2,1,0,0,0
"1767","87.5-131.25","25-37.5","50-75",1,2,1,1,0,0,0
"1768","87.5-131.25","25-37.5","50-75",1,2,2,1,0,0,0
"1769","87.5-131.25","25-37.5","50-75",1,3,1,1,0,0,0
"1770","87.5-131.25","25-37.5","50-75",1,3,2,1,0,0,0
"1771","87.5-131.25","25-37.5","50-75",1,4,1,1,0,0,0
"1772","87.5-131.25","25-37.5","50-75",1,4,2,1,0,0,0
"1773","87.5-131.25","25-37.5","50-75",1,5,1,1,0,0,0
"1774","87.5-131.25","25-37.5","50-75",1,5,2,1,0,0,0
"1775","87.5-131.25","25-37.5","50-75",1,6,1,1,0,0,0
"1776","87.5-131.25","25-37.5","50-75",1,6,2,1,0,0,0
"1777","87.5-131.25","25-37.5","50-75",1,7,1,1,0,0,0
"1778","87.5-131.25","25-37.5","50-75",1,7,2,1,0,0,0
"1779","87.5-131.25","25-37.5","50-75",2,1,1,1,0,0,0
"1780","87.5-131.25","25-37.5","50-75",2,1,2,1,0,0,0
"1781","87.5-131.25","25-37.5","50-75",2,2,1,1,0,0,0
"1782","87.5-131.25","25-37.5","50-75",2,2,2,1,0,0,0
"1783","87.5-131.25","25-37.5","50-75",2,3,1,1,0,0,0
"1784","87.5-131.25","25-37.5","50-75",2,3,2,1,0,0,0
"1785","87.5-131.25","25-37.5","50-75",2,4,1,1,0,0,0
"1786","87.5-131.25","25-37.5","50-75",2,4,2,1,0,0,0
"1787","87.5-131.25","25-37.5","50-75",2,5,1,1,0,0,0
"1788","87.5-131.25","25-37.5","50-75",2,5,2,1,0,0,0
"1789","87.5-131.25","25-37.5","50-75",2,6,1,1,0,0,0
"1790","87.5-131.25","25-37.5","50-75",2,6,2,1,0,0,0
"1791","87.5-131.25","25-37.5","50-75",2,7,1,1,0,0,0
"1792","87.5-131.25","25-37.5","50-75",2,7,2,1,0,0,0
"1793","87.5-131.25","25-37.5","50-75",3,1,1,0,1,0,0
"1794","87.5-131.25","25-37.5","50-75",3,1,2,0,1,0,0
"1795","87.5-131.25","25-37.5","50-75",3,2,1,0.00497512437810945,0.995024875621891,0,0
"1796","87.5-131.25","25-37.5","50-75",3,2,2,0,1,0,0
"1797","87.5-131.25","25-37.5","50-75",3,3,1,0,1,0,0
"1798","87.5-131.25","25-37.5","50-75",3,3,2,0,1,0,0
"1799","87.5-131.25","25-37.5","50-75",3,4,1,0,1,0,0
"1800","87.5-131.25","25-37.5","50-75",3,4,2,0,1,0,0
"1801","87.5-131.25","25-37.5","50-75",3,5,1,0.0199004975124378,0.980099502487562,0,0
"1802","87.5-131.25","25-37.5","50-75",3,5,2,0,1,0,0
"1803","87.5-131.25","25-37.5","50-75",3,6,1,0.0418848167539267,0.958115183246073,0,0
"1804","87.5-131.25","25-37.5","50-75",3,6,2,0,1,0,0
"1805","87.5-131.25","25-37.5","50-75",3,7,1,0,1,0,0
"1806","87.5-131.25","25-37.5","50-75",3,7,2,0,0.990909090909091,0.00909090909090909,0
"1807","87.5-131.25","25-37.5","75-100",1,1,1,1,0,0,0
"1808","87.5-131.25","25-37.5","75-100",1,1,2,1,0,0,0
"1809","87.5-131.25","25-37.5","75-100",1,2,1,1,0,0,0
"1810","87.5-131.25","25-37.5","75-100",1,2,2,1,0,0,0
"1811","87.5-131.25","25-37.5","75-100",1,3,1,1,0,0,0
"1812","87.5-131.25","25-37.5","75-100",1,3,2,1,0,0,0
"1813","87.5-131.25","25-37.5","75-100",1,4,1,1,0,0,0
"1814","87.5-131.25","25-37.5","75-100",1,4,2,1,0,0,0
"1815","87.5-131.25","25-37.5","75-100",1,5,1,1,0,0,0
"1816","87.5-131.25","25-37.5","75-100",1,5,2,1,0,0,0
"1817","87.5-131.25","25-37.5","75-100",1,6,1,1,0,0,0
"1818","87.5-131.25","25-37.5","75-100",1,6,2,1,0,0,0
"1819","87.5-131.25","25-37.5","75-100",1,7,1,1,0,0,0
"1820","87.5-131.25","25-37.5","75-100",1,7,2,1,0,0,0
"1821","87.5-131.25","25-37.5","75-100",2,1,1,0.982062780269058,0.0179372197309417,0,0
"1822","87.5-131.25","25-37.5","75-100",2,1,2,0.98974358974359,0.0102564102564103,0,0
"1823","87.5-131.25","25-37.5","75-100",2,2,1,1,0,0,0
"1824","87.5-131.25","25-37.5","75-100",2,2,2,0.986425339366516,0.0135746606334842,0,0
"1825","87.5-131.25","25-37.5","75-100",2,3,1,0.984924623115578,0.0150753768844221,0,0
"1826","87.5-131.25","25-37.5","75-100",2,3,2,0.990909090909091,0.00909090909090909,0,0
"1827","87.5-131.25","25-37.5","75-100",2,4,1,1,0,0,0
"1828","87.5-131.25","25-37.5","75-100",2,4,2,0.99537037037037,0.00462962962962963,0,0
"1829","87.5-131.25","25-37.5","75-100",2,5,1,1,0,0,0
"1830","87.5-131.25","25-37.5","75-100",2,5,2,0.990147783251232,0.00985221674876847,0,0
"1831","87.5-131.25","25-37.5","75-100",2,6,1,1,0,0,0
"1832","87.5-131.25","25-37.5","75-100",2,6,2,0.989417989417989,0.0105820105820106,0,0
